name,oldest,refs,ts_count,youngest
Mounio,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
Rochdale,Ordovician,"2, 12, 84, 114, 159, 401",0.0,Ordovician
Varangu,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Loxodus bransoni - Acodus oneotensis,Ordovician,"2, 12, 84, 177, 401",0.0,Ordovician
Acanthodus lineatus,Ordovician,"2, 12, 72, 84, 401",0.0,Ordovician
Proteuloma geinitzi,Ordovician,"2, 12, 84, 247, 383, 401",0.0,Ordovician
Tesselacauda,Ordovician,"2, 12, 84, 385, 401",0.0,Ordovician
E Hintze 1953,Ordovician,"2, 12, 84, 165, 401",0.0,Ordovician
Paltodus spurius,Ordovician,"2, 12, 84, 177, 401",0.0,Ordovician
Cordylodus rotundatus,Ordovician,"2, 12, 72, 84, 401",0.0,Ordovician
Utahconus beimataoensis,Ordovician,"2, 12, 72, 84, 401",0.0,Ordovician
Bellefontia-Xenostegium,Ordovician,"2, 12, 84, 385, 401",0.0,Ordovician
Leiostegium-Kainella,Ordovician,"2, 12, 84, 385, 401",0.0,Ordovician
Paraplethopeltis,Ordovician,"2, 12, 84, 385, 401",0.0,Ordovician
C Hintze 1953,Ordovician,"2, 12, 84, 165, 401",0.0,Ordovician
D Hintze 1953,Ordovician,"2, 12, 84, 165, 401",0.0,Ordovician
Dichelepyge sinensis,Ordovician,"2, 12, 53, 84, 401",0.0,Ordovician
Psigraptus jacksoni,Ordovician,"2, 12, 84, 378, 401",0.0,Ordovician
Apheorthis melita,Ordovician,"2, 12, 84, 399, 401",0.0,Ordovician
Eoapatokephalus/ Ijacephalus,Ordovician,"2, 12, 84, 399, 401",0.0,Ordovician
Eopatokephalus-Ijacephalus,Ordovician,"2, 12, 84, 346, 401",0.0,Ordovician
Callograptus kravtsovi / Syringotaenia bystrovi,Ordovician,"2, 12, 84, 399, 401",0.0,Ordovician
Cordylodus casey,Ordovician,"2, 12, 84, 399, 401",0.0,Ordovician
Cordylodus prolindstromi,Ordovician,"2, 12, 84, 399, 401",0.0,Ordovician
Theresa,Ordovician,"2, 12, 84, 109, 365, 401",0.0,Ordovician
Cool Creek,Ordovician,"2, 12, 84, 113, 401",0.0,Ordovician
Nyaian,Ordovician,"2, 12, 84, 399, 401",0.0,Ordovician
Roubidoux,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Jose,Ordovician,"2, 12, 56, 84, 401",0.0,Ordovician
Cooks,Ordovician,"2, 12, 84, 207, 401",0.0,Ordovician
Cookes,Ordovician,"2, 12, 56, 84, 401",0.0,Ordovician
Crystal Mountain Sandstone,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Baumann Fjord A,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Fimbulfjeld Hiatus,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Longview Limestone,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Sangomore,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
McKenzie Hill,Ordovician,"2, 12, 84, 113, 401",0.0,Ordovician
Burnout Canyon,Ordovician,"2, 12, 84, 177, 401",0.0,Ordovician
Red Canyon,Ordovician,"2, 12, 84, 177, 401",0.0,Ordovician
Rio Salinas,Ordovician,"2, 12, 84, 375, 401",0.0,Ordovician
House Limestone,Ordovician,"2, 12, 84, 135, 401",0.0,Ordovician
Sierrite,Ordovician,"2, 12, 56, 84, 401",0.0,Ordovician
Cutting,Ordovician,"2, 12, 84, 109, 401",0.0,Ordovician
Shelburne Marble,Ordovician,"2, 12, 84, 109, 401",0.0,Ordovician
Blanley Bay,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Christian Elv,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Turner Cliffs Upper,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Morgan Corner,Ordovician,"2, 12, 84, 365, 401",0.0,Ordovician
Victorio Hills,Ordovician,"2, 12, 84, 207, 401",0.0,Ordovician
Big Hatchet,Ordovician,"2, 12, 84, 192, 401",0.0,Ordovician
Lancefieldian 1b,Ordovician,"2, 12, 84, 230, 401",0.0,Ordovician
Tinu,Ordovician,"2, 12, 84, 375, 401",0.0,Ordovician
Cordylodus angulatus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Iapetognathus fluctivagus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Rhabdinopora flabelliformis / S. dichotomus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Rhabdinopora flabelliformis s. l.,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Rhabdinopora flabelliformis-parabola,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Rhabdinopora scitulum / Anisograptus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Rhabdinopora socialis / flabelliformis / desmograptoides / parabola,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Triograptus / Anisograptus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Watts Bight,Ordovician,"2, 12, 84, 401",0.0,Ordovician
Chevlipont,Ordovician,"2, 12, 84, 129, 401",0.0,Ordovician
Pakerort,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Monocostodus sevierensis,Ordovician,"2, 12, 84, 349, 401",0.0,Ordovician
Araneograptus matanensis,Ordovician,"2, 12, 27, 84, 401",0.0,Ordovician
Anisograptus matanensis,Ordovician,"2, 12, 53, 84, 346, 401",0.0,Ordovician
A Ross 1968,Ordovician,"2, 12, 84, 165, 401",0.0,Ordovician
B Hintze 1953,Ordovician,"2, 12, 84, 165, 401",0.0,Ordovician
B Ross 1968,Ordovician,"2, 12, 84, 165, 401",0.0,Ordovician
Clavohamulus hintzei,Ordovician,"2, 12, 84, 349, 401",0.0,Ordovician
Cordylodus lindstromi,Ordovician,"2, 12, 84, 349, 401",0.0,Ordovician
Hysterolenus asiaticus,Ordovician,"2, 12, 53, 84, 401",0.0,Ordovician
Rhabdinopora flabelliformis anglica,Ordovician,"2, 12, 84, 346, 401",0.0,Ordovician
Rhabdinopora taojiangensis,Ordovician,"2, 12, 84, 378, 401",0.0,Ordovician
Kiaerograptus,Ordovician,"2, 12, 84, 346, 401",0.0,Ordovician
Rhabdinopora f. praeparabola / Rhabdinopora f. parabola,Ordovician,"2, 12, 84, 346, 401",0.0,Ordovician
Kainella meridionalis,Ordovician,"2, 12, 84, 287, 401",0.0,Ordovician
Anisograptus mojotorensis,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
Bienvillia tetragonalis - Conophrys minutula,Ordovician,"2, 12, 84, 287, 401",0.0,Ordovician
Kiaerograptus kiaeri,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
Corrie,Ordovician,"2, 12, 84, 232, 401",0.0,Ordovician
Datson,Ordovician,"2, 12, 84, 232, 401",0.0,Ordovician
Alum Shale,Ordovician,"2, 12, 37, 84, 401",0.0,Ordovician
Bjørkåsholmen,Ordovician,"2, 12, 33, 84, 276, 401",0.0,Ordovician
Signal Mountain,Ordovician,"2, 12, 50, 84, 401",0.0,Ordovician
Caldera,Ordovician,"2, 12, 84, 273, 276, 401",0.0,Ordovician
Cardonal,Ordovician,"2, 12, 84, 274, 401",0.0,Ordovician
Lower Tremadocian,Ordovician,"2, 12, 84, 318, 321, 401",0.0,Ordovician
Mansian,Ordovician,"2, 12, 84, 107, 401",0.0,Ordovician
Aktau,Ordovician,"2, 12, 84, 345, 401",0.0,Ordovician
Ungur,Ordovician,"2, 12, 84, 345, 401",0.0,Ordovician
Putty Shale,Ordovician,"2, 12, 84, 190, 401",0.0,Ordovician
Loushanguan,Ordovician,"2, 12, 84, 349, 401",0.0,Ordovician
Koporye,Ordovician,"2, 12, 84, 350, 401",0.0,Ordovician
Torsugtagh,Ordovician,"2, 12, 78, 84, 401",0.0,Ordovician
Cass Fjord,Ordovician,"2, 12, 42, 84, 401",0.0,Ordovician
Iscayachi,Ordovician,"2, 12, 84, 237, 401",0.0,Ordovician
Cass Fjord C,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Turner Cliffs Lower,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Cass Fjord D,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
San José,Ordovician,"2, 12, 84, 273, 276, 401",0.0,Ordovician
Dagger Flat,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Guanyintai,Ordovician,"2, 12, 52, 84, 401",0.0,Ordovician
Tungtzu Lower,Ordovician,"2, 12, 54, 84, 401",0.0,Ordovician
Mireles,Ordovician,"2, 12, 84, 252, 401",0.0,Ordovician
Sokoli,Ordovician,"2, 12, 84, 236, 346, 401",0.0,Ordovician
Dictyonema Band,Ordovician,"2, 12, 84, 124, 401",0.0,Ordovician
Dol-cyn-afon Lower Sandstone,Ordovician,"2, 12, 84, 124, 401",0.0,Ordovician
Niobe,Ordovician,"2, 12, 84, 124, 401",0.0,Ordovician
Alum Shale Lower,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
Foum Tineslem Glauconitic Shaly,Ordovician,"2, 12, 84, 238, 401",0.0,Ordovician
pre Lancefieldian 1,Ordovician,"2, 12, 84, 401",0.0,Ordovician
Wangjuanshu,Ordovician,"2, 12, 84, 378, 401",0.0,Ordovician
Schaghticoke,Ordovician,"2, 12, 84, 167, 401",0.0,Ordovician
Coquina,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
Floresta Lower,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
Tosna,Ordovician,"2, 12, 84, 350, 401",0.0,Ordovician
Xilingxia,Ordovician,"2, 12, 61, 84, 401",0.0,Ordovician
Aspero,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
La Pedrera,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
Etasje 2e,Ordovician,"2, 12, 29, 84, 401",0.0,Ordovician
Paltodus deltifer,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Lunshan,Ordovician,"2, 12, 52, 72, 84, 244, 401",0.0,Ordovician
Wanjuanshu,Ordovician,"2, 12, 52, 84, 244, 367, 401",0.0,Ordovician
Yangjiaba,Ordovician,"2, 12, 84, 244, 367, 401",0.0,Ordovician
Shumardia (C.) pusilla,Ordovician,"2, 12, 84, 244, 247, 401",0.0,Ordovician
Adelograptus / Paradelograptus antiguus,Ordovician,"2, 12, 84, 244, 346, 401",0.0,Ordovician
Scalpellodus tersus,Ordovician,"2, 12, 72, 84, 244, 401",0.0,Ordovician
Paltodus deltifer pristinus,Ordovician,"2, 12, 84, 244, 273, 401",0.0,Ordovician
Paltous deltifer deltifer,Ordovician,"2, 12, 84, 244, 273, 401",0.0,Ordovician
Bryograptus,Ordovician,"2, 12, 84, 244, 273, 401",0.0,Ordovician
Borrachón,Ordovician,"2, 12, 84, 244, 263, 401",0.0,Ordovician
Basisletta,Ordovician,"2, 12, 84, 244, 326, 401",0.0,Ordovician
Spora,Ordovician,"2, 12, 84, 244, 326, 401",0.0,Ordovician
Loparian,Ordovician,"2, 12, 84, 107, 244, 401",0.0,Ordovician
Nazya,Ordovician,"2, 12, 84, 244, 350, 401",0.0,Ordovician
Bed 7,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Brent Island,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Copes Bay,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Mingo River,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Turner Cliffs,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Middle Tremadocian,Ordovician,"2, 12, 84, 244, 318, 321, 401",0.0,Ordovician
Kudata Dolomite,Ordovician,"2, 12, 71, 77, 84, 244, 401",0.0,Ordovician
Kunian Sandstone,Ordovician,"2, 12, 77, 84, 244, 401",0.0,Ordovician
Tongzi,Ordovician,"2, 12, 77, 84, 244, 401",0.0,Ordovician
Floresta-Rupasca,Ordovician,"2, 12, 84, 244, 273, 401",0.0,Ordovician
Chapman Ranch,Ordovician,"2, 12, 84, 208, 244, 401",0.0,Ordovician
McMichel,Ordovician,"2, 12, 84, 208, 244, 401",0.0,Ordovician
AIII,Ordovician,"2, 12, 84, 236, 244, 401",0.0,Ordovician
Kolnabuk,Ordovician,"2, 12, 84, 236, 244, 401",0.0,Ordovician
Fenghsiang,Ordovician,"2, 12, 72, 244, 250, 367, 401",0.0,Ordovician
Boat Harbour Middle,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
Stairsian,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
La Silla,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
Ichangian,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Tungtzu,Ordovician,"2, 12, 54, 84, 244, 367, 401",0.0,Ordovician
Yehli,Ordovician,"2, 12, 84, 244, 250, 401",0.0,Ordovician
Franklin Mountain,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Kechika,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Tremadoc,Ordovician,"2, 12, 45, 84, 244, 401",0.0,Ordovician
Ballyhoge,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Bohaun Volcanic,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
El Gassi,Ordovician,"2, 12, 84, 238, 244, 401",0.0,Ordovician
Gasconadian,Ordovician,"2, 12, 84, 244, 386, 401",0.0,Ordovician
Tungtzu Middle,Ordovician,"2, 12, 54, 84, 244, 401",0.0,Ordovician
Yinchufu Member 2,Ordovician,"2, 12, 54, 84, 244, 401",0.0,Ordovician
Yinchufu Member 3,Ordovician,"2, 12, 54, 84, 244, 401",0.0,Ordovician
Guotang,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
Jueshangou,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
Liuchen,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
Lohanpo,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
Maoping,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
Paishuichi,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
Panjiazui,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
Xinchang,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
Agairya,Ordovician,"2, 12, 84, 244, 281, 401",0.0,Ordovician
Ishpa,Ordovician,"2, 12, 84, 244, 281, 401",0.0,Ordovician
Kamlak,Ordovician,"2, 12, 84, 244, 281, 401",0.0,Ordovician
Talitsa,Ordovician,"2, 12, 84, 244, 281, 401",0.0,Ordovician
Pacoota sequence 3,Ordovician,"2, 12, 84, 230, 244, 401",0.0,Ordovician
Bailongmiao,Ordovician,"2, 12, 84, 244, 250, 401",0.0,Ordovician
Hangwula,Ordovician,"2, 12, 84, 244, 250, 401",0.0,Ordovician
Jinlonggou,Ordovician,"2, 12, 84, 244, 250, 401",0.0,Ordovician
Liuxia,Ordovician,"2, 12, 53, 84, 244, 367, 401",0.0,Ordovician
Shuitianhe,Ordovician,"2, 12, 84, 244, 250, 401",0.0,Ordovician
Cieneguillas,Ordovician,"2, 12, 84, 237, 244, 401",0.0,Ordovician
Saladilo,Ordovician,"2, 12, 84, 244, 272, 273, 401",0.0,Ordovician
Shineton Shale,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Ellenberger,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Ellenburger,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Darneyre,Ordovician,"2, 12, 84, 244, 282, 401",0.0,Ordovician
Tchirinda,Ordovician,"2, 12, 27, 84, 244, 399, 401",0.0,Ordovician
Balyktakh,Ordovician,"2, 12, 27, 84, 244, 401",0.0,Ordovician
Balyktakh Lower,Ordovician,"2, 12, 27, 84, 244, 401",0.0,Ordovician
Oldondo,Ordovician,"2, 12, 27, 84, 244, 399, 401",0.0,Ordovician
Totchinoye Lower,Ordovician,"2, 12, 27, 84, 244, 401",0.0,Ordovician
Lugovaya,Ordovician,"2, 12, 84, 244, 399, 401",0.0,Ordovician
Tangui,Ordovician,"2, 12, 84, 244, 399, 401",0.0,Ordovician
Vogtendorf,Ordovician,"2, 12, 84, 244, 255, 401",0.0,Ordovician
Randschiefer,Ordovician,"2, 12, 84, 244, 255, 401",0.0,Ordovician
Warendan,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
Las Vicunas,Ordovician,"2, 12, 84, 244, 256, 401",0.0,Ordovician
Abastu,Ordovician,"2, 12, 84, 91, 244, 401",0.0,Ordovician
Dongjeom,Ordovician,"1, 2, 12, 84, 244, 401",0.0,Ordovician
Mungok,Ordovician,"1, 2, 12, 84, 244, 401",0.0,Ordovician
Bouglon,Ordovician,"2, 12, 84, 244, 282, 401",0.0,Ordovician
Ste Marthe,Ordovician,"2, 12, 84, 244, 282, 401",0.0,Ordovician
Dead River,Ordovician,"2, 12, 84, 175, 244, 401",0.0,Ordovician
Rosaire,Ordovician,"2, 12, 84, 175, 244, 401",0.0,Ordovician
Barriga,Ordovician,"2, 12, 84, 244, 279, 401",0.0,Ordovician
Tr3,Ordovician,"84, 244, 401",0.0,Ordovician
Acodus delicatus,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
MN faunizone E,Ordovician,"244, 401",0.0,Ordovician
MN faunizone F,Ordovician,"244, 401",0.0,Ordovician
MN faunizone G,Ordovician,"244, 401",0.0,Ordovician
Acodus deltatus / Oneotodus costatus,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Amphorachitina conifundus,Ordovician,"2, 3, 12, 244, 401",0.0,Ordovician
Araneograptus murrayi,Ordovician,"2, 3, 12, 244, 401",0.0,Ordovician
Araneograptus pulchellus /  Araneograptus macgillivrayi,Ordovician,"2, 3, 12, 53, 244, 401",0.0,Ordovician
Boat Harbour Upper,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
Milina,Ordovician,"2, 12, 105, 244, 271, 401",0.0,Ordovician
Euloma filacovi,Ordovician,"244, 383, 401",0.0,Ordovician
Hintzeia celsaora,Ordovician,"2, 12, 244, 385, 401",0.0,Ordovician
G-1 Hintze 1953,Ordovician,"2, 12, 165, 244, 401",0.0,Ordovician
Acanthograptus sinensis,Ordovician,"2, 12, 53, 244, 378, 401",0.0,Ordovician
Triograptus osloensis - Aletograptus hyperboreus,Ordovician,"2, 12, 244, 346, 401",0.0,Ordovician
Benthamaspis rochmotis,Ordovician,"2, 12, 244, 386, 401",0.0,Ordovician
Jeffersonia granosa,Ordovician,"2, 12, 244, 386, 401",0.0,Ordovician
Anisograptus,Ordovician,"2, 12, 244, 346, 401",0.0,Ordovician
Araneograptus pulchellus,Ordovician,"2, 12, 244, 346, 401",0.0,Ordovician
Desmochitina minor typica / Desmochitina minor erinacea,Ordovician,"2, 12, 244, 346, 401",0.0,Ordovician
Baumann Fjord B,Ordovician,"2, 12, 114, 244, 401",0.0,Ordovician
Baumann Fjord C,Ordovician,"2, 12, 114, 244, 401",0.0,Ordovician
Chamizal,Ordovician,"2, 12, 114, 244, 401",0.0,Ordovician
Septembers,Ordovician,"2, 12, 114, 244, 401",0.0,Ordovician
Parcha,Ordovician,"2, 12, 244, 272, 401",0.0,Ordovician
Coquena,Ordovician,"2, 12, 244, 287, 401",0.0,Ordovician
Fezouata,Ordovician,"2, 12, 244, 309, 401",0.0,Ordovician
Bitter Beck,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Cronk Sumark Slate,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Flower's José,Ordovician,"2, 12, 192, 244, 401",0.0,Ordovician
Tayanza,Ordovician,"2, 12, 244, 281, 346, 401",0.0,Ordovician
Lancefieldian 1a,Ordovician,"2, 12, 230, 244, 401",0.0,Ordovician
Lancefieldian 2b,Ordovician,"2, 12, 230, 244, 401",0.0,Ordovician
MN faunizone D,Ordovician,"2, 12, 84, 244, 383, 401",0.0,Ordovician
Adelograptus / Clonograptus,Ordovician,"2, 3, 12, 54, 84, 244, 401",0.0,Ordovician
Adelograptus victoriae,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Parker Spring,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
Saint Chinian,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
Migneintian,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Aorograptus victoriae,Ordovician,"2, 12, 53, 84, 244, 401",0.0,Ordovician
Rossaspis superciliosa,Ordovician,"2, 12, 84, 244, 385, 401",0.0,Ordovician
F Hintze 1953,Ordovician,"2, 12, 84, 165, 244, 401",0.0,Ordovician
Dicellograptus salopiensis,Ordovician,"2, 12, 53, 84, 244, 401",0.0,Ordovician
Monograptus sedgwickii,Ordovician,"2, 12, 53, 84, 244, 401",0.0,Ordovician
Polycostatus oneotensis,Ordovician,"2, 12, 84, 244, 346, 401",0.0,Ordovician
Randaynia saundersi,Ordovician,"2, 12, 84, 244, 386, 401",0.0,Ordovician
Litzicurus shawi,Ordovician,"2, 12, 84, 244, 386, 401",0.0,Ordovician
Psalikilus spinosum,Ordovician,"2, 12, 84, 244, 386, 401",0.0,Ordovician
Rananasus brevicephalus,Ordovician,"2, 12, 84, 244, 386, 401",0.0,Ordovician
Yinchupu,Ordovician,"2, 12, 84, 97, 244, 401",0.0,Ordovician
Jeffersonian,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Jefferson City Dolomite,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Kindblade,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Honeycut,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Kingsport,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
McKelligon Canyon,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Nittany Dolomite,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Hastings Creek,Ordovician,"2, 12, 84, 244, 365, 401",0.0,Ordovician
Oued Mya,Ordovician,"2, 12, 84, 244, 249, 401",0.0,Ordovician
Argiles d'El Gassi,Ordovician,"2, 12, 84, 244, 249, 401",0.0,Ordovician
Sanrhar,Ordovician,"2, 12, 84, 244, 249, 401",0.0,Ordovician
Lancefieldian 2,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
Knock Kilbride,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Treffgarn Andesites,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Victorio,Ordovician,"2, 12, 84, 192, 244, 401",0.0,Ordovician
Tungtzu Upper,Ordovician,"2, 12, 54, 84, 244, 401",0.0,Ordovician
Yinchufu Member 4,Ordovician,"2, 12, 54, 84, 244, 401",0.0,Ordovician
Grés de la Darneyre,Ordovician,"2, 12, 84, 244, 248, 401",0.0,Ordovician
Dushuke,Ordovician,"2, 12, 84, 244, 250, 401",0.0,Ordovician
Demingian,Ordovician,"2, 12, 84, 244, 386, 401",0.0,Ordovician
Amnodd Shale,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Arenaceous,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Dol-cyn-afon,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Dol-cyn-afon Upper Mudstone,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Dol-cyn-afon Upper Sandstone,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Finny,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Tai-hirion Flags,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Rhobell Volcanic,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Inanin,Ordovician,"2, 12, 84, 244, 346, 401",0.0,Ordovician
Rich Fountain,Ordovician,"2, 12, 84, 244, 356, 401",0.0,Ordovician
Hunnegraptus copiosus,Ordovician,"2, 3, 12, 244, 401",0.0,Ordovician
Yinchufu,Ordovician,"2, 12, 54, 244, 401",0.0,Ordovician
1c,Ordovician,"2, 12, 84, 401",0.0,Ordovician
Bryograptus ramosus / Triograptus osloensis / Aletograptus hyperboreus ,Ordovician,"2, 12, 329, 401",0.0,Ordovician
Kiaerograptus kiaeri / Adenograptus tenellus,Ordovician,"2, 12, 329, 401",0.0,Ordovician
Eltsov,Ordovician,"2, 12, 328, 401",0.0,Ordovician
1d,Ordovician,"2, 12, 84, 401",0.0,Ordovician
1a,Ordovician,"2, 12, 84, 401",0.0,Ordovician
1b,Ordovician,"2, 12, 84, 401",0.0,Ordovician
Llandovery,Silurian,401,0.0,Silurian
Kallholn,Silurian,"30, 401",0.0,Silurian
Charmouthien,Jurassic,"401, 409",0.0,Jurassic
Carixien,Jurassic,"401, 409",0.0,Jurassic
Domerien,Jurassic,"401, 409",0.0,Jurassic
Pliensbachien inférieur,Jurassic,"401, 409",0.0,Jurassic
Pliensbachien supérieur,Jurassic,"401, 409",0.0,Jurassic
Lower Jurassic,Jurassic,401,0.0,Jurassic
Unterjura,Jurassic,"401, 407",0.0,Jurassic
Schwarzer Jura,Jurassic,"401, 407",0.0,Jurassic
Charmouth,Jurassic,"401, 408",0.0,Jurassic
Hettang,Jurassic,"401, 408",0.0,Jurassic
Thouars,Jurassic,"401, 408",0.0,Jurassic
Lias Alpha,Jurassic,"401, 406",0.0,Jurassic
Lias Beta,Jurassic,"401, 406",0.0,Jurassic
Lias Gamma,Jurassic,"401, 406",0.0,Jurassic
Lias,Jurassic,"401, 407",0.0,Jurassic
Lias Delta,Jurassic,"401, 406",0.0,Jurassic
Lias Epsilon,Jurassic,"401, 406",0.0,Jurassic
Lias Zeta,Jurassic,"401, 406",0.0,Jurassic
Liasien,Jurassic,"401, 408",0.0,Jurassic
Hettangien,Jurassic,"401, 408",0.0,Jurassic
Toarcien,Jurassic,"401, 405",0.0,Jurassic
Upper Jurassic,Jurassic,401,0.0,Jurassic
Oberejura,Jurassic,"401, 408",0.0,Jurassic
Kimmeridge,Jurassic,"401, 408",0.0,Jurassic
Sequan,Jurassic,"401, 408",0.0,Jurassic
Kimméridgien,Jurassic,"401, 408",0.0,Jurassic
Séquanien,Jurassic,"401, 408",0.0,Jurassic
Portlandien,Jurassic,"401, 405",0.0,Jurassic
Portlandien supérieur,Jurassic,"401, 409",0.0,Jurassic
Tithonien supérieur,Jurassic,"401, 409",0.0,Jurassic
Portlandien inférieur,Jurassic,"401, 409",0.0,Jurassic
Portland,Jurassic,"401, 408",0.0,Jurassic
Tithon,Jurassic,"401, 408",0.0,Jurassic
Crussolien,Jurassic,"401, 409",0.0,Jurassic
Corallien,Jurassic,"401, 405",0.0,Jurassic
Oxfordien,Jurassic,"401, 405",0.0,Jurassic
Oxford-gruppe,Jurassic,"401, 405",0.0,Jurassic
Oxford,Jurassic,"401, 408",0.0,Jurassic
Bajocien,Jurassic,"401, 405",0.0,Jurassic
Bayeux,Jurassic,"401, 408",0.0,Jurassic
Middle Jurassic,Jurassic,401,0.0,Jurassic
Mittlejura,Jurassic,"401, 408",0.0,Jurassic
Bathonien,Jurassic,"401, 405",0.0,Jurassic
Bath,Jurassic,"401, 408",0.0,Jurassic
Callovien,Jurassic,"401, 405",0.0,Jurassic
Kelloway,Jurassic,"401, 408",0.0,Jurassic
Sinémurien,Jurassic,"401, 405",0.0,Jurassic
Semur,Jurassic,"401, 408",0.0,Jurassic
Lower Cretaceous,Cretaceous,401,0.0,Cretaceous
Upper Cretaceous,Cretaceous,401,0.0,Cretaceous
